id,pid,ms_subclass,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_val,mo_sold,yr_sold,sale_type,saleprice,test_set,central_air_dum,porch,log_saleprice,log_lot_area,log_1st_flr_sf,log_gr_liv_area,dum_nh_Blueste,dum_nh_BrDale,dum_nh_BrkSide,dum_nh_ClearCr,dum_nh_CollgCr,dum_nh_Crawfor,dum_nh_Edwards,dum_nh_Gilbert,dum_nh_Greens,dum_nh_GrnHill,dum_nh_IDOTRR,dum_nh_Landmrk,dum_nh_MeadowV,dum_nh_Mitchel,dum_nh_NAmes,dum_nh_NPkVill,dum_nh_NWAmes,dum_nh_NoRidge,dum_nh_NridgHt,dum_nh_OldTown,dum_nh_SWISU,dum_nh_Sawyer,dum_nh_SawyerW,dum_nh_Somerst,dum_nh_StoneBr,dum_nh_Timber,dum_nh_Veenker,dum_zone_C (all),dum_zone_FV,dum_zone_I (all),dum_zone_RH,dum_zone_RL,dum_zone_RM,dum_cond1_Feedr,dum_cond1_Norm,dum_cond1_PosA,dum_cond1_PosN,dum_cond1_RRAe,dum_cond1_RRAn,dum_cond1_RRNe,dum_cond1_RRNn,dum_found_CBlock,dum_found_PConc,dum_found_Slab,dum_found_Stone,dum_found_Wood,dum_misc_Elev,dum_misc_Gar2,dum_misc_Othr,dum_misc_Shed,dum_misc_TenC,dum_elect_FuseF,dum_elect_FuseP,dum_elect_Mix,dum_elect_SBrkr,dum_gartype_2Types,dum_gartype_Attchd,dum_gartype_Basment,dum_gartype_BuiltIn,dum_gartype_CarPort,dum_gartype_Detchd
2683,903234030,30,50.0,6000,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Norm,1Fam,1Story,6,6,1925,1980,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,TA,3,No,BLQ,397.0,Unf,0.0,706.0,1103.0,GasA,Gd,Y,1103,0,0,1103,0.0,0.0,1,0,2,1,4,5,7,1,4,1976.0,1,2.0,440.0,3,3,Y,166,120,0,0,0,0,0,1,0,7,2006,WD ,110500,False,1,286,11.612770799939945,8.699514748210191,7.005789019253503,7.005789019253503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2173,908127070,20,80.0,8240,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Norm,1Fam,1Story,6,6,1960,1960,Hip,CompShg,HdBoard,HdBoard,Stone,198.0,3,3,TA,3,No,Unf,0.0,Unf,0.0,1179.0,1179.0,GasA,Gd,Y,1179,0,0,1179,0.0,0.0,1,0,2,1,3,5,5,0,0,1960.0,3,2.0,622.0,3,3,P,0,0,0,0,0,0,0,2,0,6,2007,WD ,110000,False,1,0,11.608235644774552,9.016755622903517,7.072421900537371,7.072421900537371,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
894,908201040,20,50.0,9405,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Norm,1Fam,1Story,5,9,1947,2008,Hip,CompShg,VinylSd,VinylSd,None,0.0,3,5,TA,3,No,Unf,0.0,Unf,0.0,698.0,698.0,GasA,Ex,Y,698,0,0,698,0.0,1.0,1,0,2,1,3,4,7,0,0,,0,0.0,0.0,0,0,Y,0,200,0,0,0,0,0,0,0,6,2009,WD ,118000,False,1,200,11.678439903447801,9.14899674173513,6.548219102762372,6.548219102762372,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1066,528170070,60,85.0,10625,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Norm,1Fam,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,292.0,4,3,Gd,3,No,GLQ,866.0,Unf,0.0,132.0,998.0,GasA,Ex,Y,1006,1040,0,2046,1.0,0.0,2,1,3,1,4,8,7,1,4,2003.0,2,3.0,871.0,3,3,Y,320,62,0,0,0,0,0,0,0,8,2008,WD ,284000,False,1,382,12.556729517143344,9.270964993792617,6.913737350659685,7.6236419465115715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1261,535402120,60,70.0,9247,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,Norm,1Fam,2Story,6,6,1962,1962,Gable,CompShg,HdBoard,HdBoard,BrkFace,318.0,3,3,TA,3,No,Rec,319.0,Unf,0.0,539.0,858.0,GasA,Ex,Y,858,858,0,1716,0.0,0.0,1,1,4,1,3,8,7,1,4,1962.0,3,2.0,490.0,3,3,Y,0,84,0,0,120,0,0,0,0,3,2008,WD ,171000,False,1,204,12.049418835484797,9.132054453577638,6.754604099487962,7.447751280047908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
537,531369010,60,96.0,10628,Pave,0,IR1,Lvl,AllPub,Corner,Gtl,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,Gd,3,Gd,Unf,0.0,Unf,0.0,835.0,835.0,GasA,Ex,Y,871,941,0,1812,0.0,0.0,2,1,3,1,4,8,7,0,0,2004.0,2,2.0,478.0,3,3,Y,146,91,0,0,0,0,0,0,0,1,2009,WD ,193000,False,1,237,12.170445467887022,9.271247306879705,6.769641976852503,7.502186486602924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2301,923275010,20,0,11000,Pave,0,IR2,Lvl,AllPub,Corner,Gtl,Norm,1Fam,1Story,5,6,1976,2003,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,Gd,3,No,LwQ,1090.0,Unf,0.0,0.0,1090.0,GasA,TA,Y,1178,0,0,1178,1.0,0.0,1,1,3,1,3,6,7,0,0,1976.0,1,2.0,502.0,3,3,Y,0,44,0,0,88,0,0,1,0,6,2007,WD ,135000,False,1,132,11.813030057420567,9.305650551780507,7.071573364211532,7.071573364211532,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2854,909253080,70,54.0,9399,Pave,0,Reg,Bnk,AllPub,Inside,Gtl,Norm,1Fam,2.5Unf,7,8,1919,1950,Gable,CompShg,MetalSd,Stucco,None,0.0,3,3,TA,3,Mn,Unf,0.0,Unf,0.0,818.0,818.0,GasA,TA,Y,818,818,0,1636,0.0,0.0,1,1,4,1,4,7,7,1,4,1919.0,1,1.0,288.0,2,3,N,0,0,212,0,0,0,0,0,0,9,2006,WD ,167000,False,1,212,12.025749091398891,9.148358579620302,6.706862336602747,7.400009517162692,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2649,902128020,20,60.0,7200,Pave,1,Reg,Lvl,AllPub,Inside,Gtl,Norm,1Fam,1Story,4,5,1950,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,TA,3,No,Unf,0.0,Unf,0.0,576.0,576.0,GasA,Ex,Y,864,0,0,864,0.0,0.0,1,0,2,1,3,5,7,0,0,1952.0,2,1.0,528.0,3,3,Y,0,0,0,0,115,0,0,0,0,8,2006,COD,105000,False,1,115,11.56171562913966,8.881836305004146,6.761572768804055,6.761572768804055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2776,907180120,20,78.0,10264,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,Norm,1Fam,1Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,183.0,4,3,Gd,3,Av,ALQ,1162.0,Unf,0.0,426.0,1588.0,GasA,Ex,Y,1588,0,0,1588,0.0,0.0,2,0,3,1,4,6,7,0,0,1999.0,2,2.0,472.0,3,3,Y,158,29,0,0,0,0,0,0,0,8,2006,WD ,214000,False,1,187,12.273731294003989,9.236397906295473,7.370230641807081,7.370230641807081,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2403,528172150,60,0,13215,Pave,0,IR1,Lvl,AllPub,Corner,Gtl,Norm,1Fam,2Story,8,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,112.0,4,3,Gd,3,No,GLQ,994.0,Unf,0.0,426.0,1420.0,GasA,Ex,Y,1426,488,0,1914,1.0,0.0,2,1,3,1,4,9,7,1,3,2004.0,2,3.0,746.0,3,3,Y,168,127,0,0,0,0,0,0,0,2,2006,WD ,279000,False,1,295,12.538967060803502,9.48910782703839,7.262628600974241,7.5569505720129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2355,527375160,80,81.0,10530,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Norm,1Fam,SLvl,6,6,1975,2000,Gable,CompShg,Plywood,Plywood,BrkFace,248.0,3,3,TA,2,No,ALQ,548.0,Unf,0.0,127.0,675.0,GasA,TA,Y,1109,766,0,1875,0.0,0.0,3,0,3,1,4,8,7,1,3,1975.0,2,2.0,485.0,3,3,Y,48,28,0,0,0,0,0,0,0,6,2006,WD ,184500,False,1,76,12.125404742462718,9.261983605128021,7.011213987350367,7.536363938404511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1983,902201130,50,50.0,6000,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Norm,1Fam,1.5Fin,3,7,1948,2002,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,TA,3,No,ALQ,331.0,Unf,0.0,318.0,649.0,GasA,Ex,Y,679,504,0,1183,0.0,0.0,1,1,2,1,3,6,7,0,0,1981.0,1,1.0,308.0,3,3,Y,0,176,0,0,0,0,0,0,0,6,2007,WD ,120000,False,1,176,11.695247021764184,8.699514748210191,6.520621127558696,7.075808863978387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
547,531450120,60,70.0,7703,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Norm,1Fam,2Story,6,6,1992,1992,Gable,CompShg,HdBoard,HdBoard,None,0.0,4,4,Gd,4,No,GLQ,52.0,Rec,364.0,400.0,816.0,GasA,Ex,Y,833,897,0,1730,0.0,0.0,2,1,3,1,4,6,7,0,0,1992.0,2,2.0,528.0,3,3,Y,0,91,0,0,168,0,0,0,0,11,2009,WD ,171500,False,1,259,12.052338545588132,8.949365142352965,6.725033642166843,7.455876687491824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1842,533208070,160,35.0,4251,Pave,2,IR1,Lvl,AllPub,Inside,Gtl,Norm,TwnhsE,2Story,7,5,2006,2007,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,3,Gd,3,No,Unf,0.0,Unf,0.0,625.0,625.0,GasA,Ex,Y,625,625,0,1250,0.0,0.0,2,1,2,1,4,5,7,0,0,2006.0,2,2.0,528.0,3,3,Y,0,54,0,0,0,0,0,0,0,6,2007,New,164700,False,1,54,12.011880916165731,8.35490952835879,6.437751649736401,7.1308988302963465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2748,906204180,60,88.0,12128,Pave,0,IR1,Bnk,AllPub,Inside,Gtl,Norm,1Fam,2Story,6,4,1989,1989,Gable,CompShg,HdBoard,HdBoard,BrkFace,232.0,4,3,Gd,3,No,ALQ,549.0,Unf,0.0,319.0,868.0,GasA,Ex,Y,1313,1246,0,2559,0.0,0.0,2,1,4,1,5,9,7,1,3,1989.0,2,2.0,506.0,3,3,Y,0,245,0,0,168,0,0,1,0,11,2006,WD ,209000,False,1,413,12.250089530946948,9.403272107882152,7.180069874302796,7.847371836159788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2425,528228430,120,0,3072,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Norm,TwnhsE,1Story,7,5,2004,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,18.0,4,3,Gd,3,No,GLQ,1059.0,Unf,0.0,306.0,1365.0,GasA,Ex,Y,1548,0,0,1548,1.0,0.0,2,0,2,1,4,7,7,1,3,2004.0,3,2.0,388.0,3,3,Y,143,20,0,0,0,0,0,0,0,9,2006,WD ,225000,False,1,163,12.323855681186558,8.030084094267563,7.344719054149673,7.344719054149673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2837,908227040,50,58.0,8410,Pave,0,Reg,Lvl,AllPub,FR2,Gtl,Norm,1Fam,1.5Fin,5,3,1910,1996,Gambrel,CompShg,Wd Sdng,VinylSd,None,0.0,3,2,TA,3,No,Unf,0.0,Unf,0.0,658.0,658.0,GasA,TA,Y,658,526,0,1184,0.0,0.0,1,0,5,1,3,8,7,0,0,,0,0.0,0.0,0,0,N,0,151,0,0,0,0,0,0,0,5,2006,WD ,81000,False,1,151,11.302204433654575,9.037176752966994,6.489204931325317,7.076653815443951,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2456,528429100,20,49.0,15218,Pave,0,IR1,Lvl,AllPub,CulDSac,Gtl,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,0,0.0,4,3,Ex,4,No,GLQ,1562.0,Unf,0.0,108.0,1670.0,GasA,Ex,Y,1670,0,0,1670,1.0,0.0,2,1,2,1,4,6,7,1,4,2006.0,2,3.0,928.0,3,3,Y,0,240,200,0,0,0,0,0,0,9,2006,New,336820,False,1,440,12.727303942010046,9.630234216736469,7.4205789054108005,7.4205789054108005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2114,906402070,60,0,14364,Pave,0,IR1,Low,AllPub,Inside,Mod,Norm,1Fam,2Story,7,5,1988,1989,Gable,CompShg,Plywood,Plywood,BrkFace,128.0,4,3,Gd,3,Gd,GLQ,1065.0,Unf,0.0,92.0,1157.0,GasA,Ex,Y,1180,882,0,2062,1.0,0.0,2,1,3,1,3,7,7,1,4,1988.0,3,2.0,454.0,3,3,Y,60,55,0,0,154,0,0,0,0,4,2007,WD ,277000,False,1,269,12.531772785169476,9.572480355345974,7.07326971745971,7.631431664576906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1890,534278190,20,70.0,8680,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Norm,1Fam,1Story,5,7,1960,1960,Hip,CompShg,CemntBd,CmentBd,None,0.0,3,3,TA,3,No,Unf,0.0,Unf,0.0,894.0,894.0,GasA,TA,Y,894,0,0,894,0.0,0.0,1,0,3,1,3,5,7,0,0,1965.0,1,1.0,312.0,3,3,Y,0,0,0,0,0,0,0,0,0,1,2007,WD ,117600,False,1,0,11.675044314446664,9.068776807654396,6.795705775173514,6.795705775173514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
621,534477110,50,80.0,9600,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Norm,1Fam,1.5Fin,6,8,1950,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,TA,3,No,BLQ,120.0,Unf,0.0,736.0,856.0,GasA,Ex,Y,1112,556,0,1668,0.0,0.0,1,1,3,1,3,6,5,0,0,1950.0,1,1.0,271.0,3,3,Y,0,0,0,0,0,0,0,1,0,9,2009,WD ,140000,False,1,0,11.84939770159144,9.169518377455928,7.013915474810528,7.419380582918692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1427,906412050,20,91.0,11778,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Norm,1Fam,1Story,9,5,2008,2008,Hip,CompShg,VinylSd,VinylSd,Stone,402.0,5,3,Ex,3,Av,GLQ,1153.0,Unf,0.0,598.0,1751.0,GasA,Ex,Y,1766,0,0,1766,1.0,0.0,2,1,3,1,5,8,7,2,4,2008.0,3,3.0,874.0,3,3,Y,216,36,0,0,0,0,0,0,0,12,2008,New,395039,False,1,252,12.886739773186576,9.373988663504516,7.476472381163905,7.476472381163905,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1728,528218010,60,59.0,15810,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,Norm,1Fam,2Story,6,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,0,0.0,4,3,Gd,3,No,Unf,0.0,Unf,0.0,768.0,768.0,GasA,Ex,Y,768,728,0,1496,0.0,0.0,3,0,3,1,4,7,7,0,0,2007.0,1,2.0,572.0,3,3,Y,100,0,0,0,0,0,0,0,0,5,2007,New,181755,False,1,100,12.110414905333732,9.668397930203518,6.643789733147672,7.310550158534422,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2472,531367010,20,91.0,11024,Pave,0,IR1,Lvl,AllPub,Corner,Gtl,Norm,1Fam,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,118.0,4,3,Gd,3,Av,Unf,0.0,Unf,0.0,1400.0,1400.0,GasA,Ex,Y,1400,0,0,1400,0.0,0.0,2,0,3,1,4,6,7,0,0,2005.0,2,2.0,612.0,3,3,Y,144,55,0,0,0,0,0,0,0,10,2006,New,186800,False,1,199,12.13779380477688,9.30782999325344,7.24422751560335,7.24422751560335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
610,534402170,60,0,8970,Pave,0,IR1,Lvl,AllPub,Corner,Gtl,Norm,1Fam,2Story,5,6,1965,1965,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,TA,3,No,ALQ,388.0,Unf,0.0,356.0,744.0,GasA,TA,Y,825,1315,0,2140,0.0,0.0,2,1,4,1,3,7,7,1,3,1965.0,3,2.0,549.0,3,3,Y,0,40,264,0,0,0,0,1,0,6,2009,WD ,177500,False,1,304,12.086725887897607,9.101640955052842,6.715383386334681,7.668561108015897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1950,535379060,30,60.0,10800,Pave,1,Reg,Lvl,AllPub,Inside,Gtl,Norm,1Fam,1Story,4,6,1927,2007,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,TA,3,No,Unf,0.0,Unf,0.0,656.0,656.0,GasA,TA,Y,968,0,0,968,0.0,0.0,2,0,4,1,3,5,7,0,0,1928.0,1,1.0,216.0,2,2,Y,0,0,0,0,0,0,0,0,0,8,2007,WD ,64500,False,1,0,11.074420502783864,9.287301413112312,6.875232087276577,6.875232087276577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
94,533205060,120,25.0,4835,Pave,0,IR1,Lvl,AllPub,CulDSac,Gtl,Norm,TwnhsE,1Story,7,5,2004,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,3,Ex,3,Av,GLQ,1298.0,Unf,0.0,190.0,1488.0,GasA,Ex,Y,1488,0,0,1488,1.0,0.0,2,0,2,1,4,6,7,1,4,2004.0,3,2.0,506.0,3,3,Y,168,50,0,0,0,0,0,0,0,3,2010,WD ,260000,False,1,218,12.468436909997665,8.483636407887394,7.305188215393037,7.305188215393037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1745,528228555,20,53.0,3710,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,4,3,Gd,3,Av,Unf,0.0,Unf,0.0,1266.0,1266.0,GasA,Ex,Y,1266,0,0,1266,0.0,0.0,2,0,2,1,4,6,7,1,4,2007.0,3,2.0,388.0,3,3,Y,100,16,0,0,0,0,0,0,0,8,2007,New,185485,False,1,116,12.130729295226383,8.21878715560148,7.143617602704121,7.143617602704121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
744,903231130,30,51.0,6120,Pave,0,Reg,Lvl,AllPub,Corner,Gtl,Norm,1Fam,1Story,5,7,1931,1993,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,TA,3,No,BLQ,209.0,Unf,0.0,506.0,715.0,GasA,TA,Y,875,0,0,875,1.0,0.0,1,0,2,1,3,5,7,0,0,1931.0,1,1.0,180.0,2,3,Y,48,0,0,0,0,0,0,0,0,11,2009,WD ,105000,False,1,48,11.56171562913966,8.719317375506371,6.774223886357614,6.774223886357614,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1859,533254100,80,80.0,9600,Pave,0,Reg,Lvl,AllPub,FR2,Gtl,Norm,1Fam,SLvl,6,7,1976,1994,Hip,CompShg,Plywood,Plywood,BrkFace,360.0,4,4,TA,3,No,Unf,0.0,Unf,0.0,528.0,528.0,GasA,Ex,Y,1094,761,0,1855,0.0,0.0,2,1,3,1,3,7,7,1,3,1976.0,2,2.0,512.0,3,3,Y,113,100,0,0,0,0,0,0,0,8,2007,WD ,187000,False,1,213,12.138863895836725,9.169518377455928,6.9975959829819265,7.5256399750415355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2343,527301010,20,91.0,14145,Pave,0,Reg,Lvl,AllPub,Corner,Gtl,Norm,1Fam,1Story,7,7,1984,1998,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,4,3,Gd,3,Mn,ALQ,213.0,Unf,0.0,995.0,1208.0,GasA,Ex,Y,1621,0,0,1621,1.0,0.0,2,0,3,1,4,8,7,0,0,1984.0,2,2.0,440.0,3,3,Y,108,45,0,0,0,0,0,0,400,5,2006,WD ,202500,False,1,153,12.218495165528731,9.557116483735667,7.390798521735676,7.390798521735676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
